onset	offset	word	voice	file	interval_no	tag1	tagger	autobi
1.0682499	1.18075	you	slt	arctic_a0341_slt	4	[0.038763]	0	0
1.18075	1.55575	all	slt	arctic_a0341_slt	5	[0.709175]	1	1
1.55575	1.89325	shake	slt	arctic_a0341_slt	6	[0.402562, 0.02649]	1	0
1.89325	2.3557501	again	slt	arctic_a0341_slt	7	[0.02649, 0.303471]	1	1
2.3557501	0.0	.	slt	arctic_a0341_slt	8		0	0
0.0	0.06825	.	slt	arctic_a0342_slt	0		0	0
0.06825	1.0369999	Seventeen	slt	arctic_a0342_slt	1	[0.194783, 0.757561]	1	1
1.0369999	1.39325	no	slt	arctic_a0342_slt	2	[0.777659]	1	1
1.39325	2.03075	eighteen	slt	arctic_a0342_slt	3	[0.768682, 0.542224]	1	1
2.03075	2.3807499	days	slt	arctic_a0342_slt	4	[0.92895, 0.086362]	1	1
2.3807499	2.737	ago	slt	arctic_a0342_slt	5	[0.086362, 0.95054]	1	3
2.737	0.0	.	slt	arctic_a0342_slt	6		0	0
0.0	0.0	.	slt	arctic_a0343_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0343_slt	1		0	0
0.18700001	0.287	You	slt	arctic_a0343_slt	2		0	0
0.287	0.537	mean	slt	arctic_a0343_slt	3	[0.800274]	1	0
0.537	0.69325	for	slt	arctic_a0343_slt	4	[0.014102]	0	0
0.69325	0.89950001	this	slt	arctic_a0343_slt	5	[0.232111]	0	0
0.89950001	1.33075	State	slt	arctic_a0343_slt	6	[0.900966]	1	1
1.33075	1.55575	.	slt	arctic_a0343_slt	7		0	0
1.55575	2.08075	General	slt	arctic_a0343_slt	8	[0.35787, 0.113842, 0.060123]	1	1
2.08075	2.21825	.	slt	arctic_a0343_slt	9	[0.010968]	0	0
2.21825	2.71825	Alberta	slt	arctic_a0343_slt	10	[0.010968, 0.376789, 0.243454]	1	3
2.71825	0.0	.	slt	arctic_a0343_slt	11		0	0
0.0	0.13075	.	slt	arctic_a0344_slt	0		0	0
0.13075	0.28075001	He	slt	arctic_a0344_slt	1		0	0
0.28075001	0.62449998	seemed	slt	arctic_a0344_slt	2	[0.866579]	1	1
0.62449998	0.75575	to	slt	arctic_a0344_slt	3	[0.175623]	0	0
0.75575	1.0495	fill	slt	arctic_a0344_slt	4	[0.580062, 0.190663]	1	1
1.0495	1.087	it	slt	arctic_a0344_slt	5	[0.190663]	0	0
1.087	1.28075	with	slt	arctic_a0344_slt	6	[0.140327]	0	0
1.28075	1.43075	his	slt	arctic_a0344_slt	7	[0.144266]	0	0
1.43075	1.98075	tremendous	slt	arctic_a0344_slt	8	[0.103756, 0.667248, 0.239229]	1	1
1.98075	2.6807499	vitality	slt	arctic_a0344_slt	9	[0.378171, 0.9, 0.083217, 0.674176]	1	1
2.6807499	0.0	.	slt	arctic_a0344_slt	10		0	0
0.0	0.14325	.	slt	arctic_a0345_slt	0		0	0
0.14325	0.34325001	She	slt	arctic_a0345_slt	1		0	0
0.34325001	0.52450001	was	slt	arctic_a0345_slt	2	[0.045495]	0	0
0.52450001	0.85575002	trying	slt	arctic_a0345_slt	3	[0.922036, 0.07241]	1	1
0.85575002	0.94325	to	slt	arctic_a0345_slt	4	[0.014419]	0	0
0.94325	1.3245	pass	slt	arctic_a0345_slt	5	[0.014419, 0.913291]	1	1
1.3245	1.46825	the	slt	arctic_a0345_slt	6	[0.348089]	0	0
1.46825	1.74325	apron	slt	arctic_a0345_slt	7	[0.236214, 0.024901]	0	1
1.74325	2.0682499	string	slt	arctic_a0345_slt	8	[0.039119]	0	1
2.0682499	2.4495001	around	slt	arctic_a0345_slt	9	[0.308508, 0.397413]	1	1
2.4495001	2.737	him	slt	arctic_a0345_slt	10	[0.125552]	0	0
2.737	0.0	.	slt	arctic_a0345_slt	11		0	0
0.0	0.0	.	slt	arctic_a0346_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0346_slt	1		0	0
0.18700001	0.36825001	Get	slt	arctic_a0346_slt	2		0	0
0.36825001	0.76824999	down	slt	arctic_a0346_slt	3	[0.982041]	1	1
0.76824999	0.95574999	and	slt	arctic_a0346_slt	4	[0.201107]	0	0
0.95574999	1.187	dig	slt	arctic_a0346_slt	5	[0.447726]	1	0
1.187	1.5682499	in	slt	arctic_a0346_slt	6	[0.497024]	1	0
1.5682499	0.0	.	slt	arctic_a0346_slt	7		0	0
0.0	0.16824999	.	slt	arctic_a0347_slt	0		0	0
0.16824999	0.31200001	They	slt	arctic_a0347_slt	1	[0.206164]	0	0
0.31200001	0.38699999	are	slt	arctic_a0347_slt	2	[0.206164]	0	0
0.38699999	0.83700001	greatly	slt	arctic_a0347_slt	3	[0.921167, 0.325337]	1	1
0.83700001	1.3182499	delighted	slt	arctic_a0347_slt	4	[0.119473, 0.743114, 0.210446]	1	1
1.3182499	1.53075	with	slt	arctic_a0347_slt	5	[0.125144]	0	0
1.53075	1.98075	anything	slt	arctic_a0347_slt	6	[0.82469, 0.205513, 0.225648]	1	4
1.98075	2.09325	that	slt	arctic_a0347_slt	7	[0.112803, 0.082926]	0	0
2.09325	2.2119999	is	slt	arctic_a0347_slt	8	[0.082926]	0	0
2.2119999	2.58075	bright	slt	arctic_a0347_slt	9	[0.796754]	1	1
2.58075	2.687	or	slt	arctic_a0347_slt	10	[0.061428]	0	0
2.687	3.0244999	giveth	slt	arctic_a0347_slt	11	[0.252537, 0.108222]	1	3
3.0244999	3.062	a	slt	arctic_a0347_slt	12	[0.067739]	0	0
3.062	3.6619999	sound	slt	arctic_a0347_slt	13	[0.902611]	1	3
3.6619999	0.0	.	slt	arctic_a0347_slt	14		0	0
0.0	0.16824999	.	slt	arctic_a0348_slt	0		0	0
0.16824999	0.33700001	They	slt	arctic_a0348_slt	1		0	0
0.33700001	0.61199999	only	slt	arctic_a0348_slt	2	[0.48616, 0.282697]	0	0
0.61199999	1.04325	lifted	slt	arctic_a0348_slt	3	[0.266385, 0.152735]	1	1
1.04325	1.387	seven	slt	arctic_a0348_slt	4	[0.311074, 0.063623]	1	1
1.387	1.73075	hundred	slt	arctic_a0348_slt	5	[0.239044, 0.040212, 0.041459]	1	3
1.73075	1.86825	and	slt	arctic_a0348_slt	6	[0.041459]	0	0
1.86825	2.39325	fifty	slt	arctic_a0348_slt	7	[0.10382, 0.321491]	1	3
2.39325	0.0	.	slt	arctic_a0348_slt	8		0	0
0.0	0.18700001	.	slt	arctic_a0349_slt	0		0	0
0.18700001	0.26824999	It	slt	arctic_a0349_slt	1		0	0
0.26824999	0.44325	was	slt	arctic_a0349_slt	2	[0.072681]	0	0
0.44325	0.92449999	simple	slt	arctic_a0349_slt	3	[0.368537, 0.038475]	1	1
0.92449999	1.08075	.	slt	arctic_a0349_slt	4		0	0
1.08075	1.20575	in	slt	arctic_a0349_slt	5	[0.242042]	1	0
1.20575	1.3807499	its	slt	arctic_a0349_slt	6	[0.117167]	0	0
1.3807499	1.7557499	way	slt	arctic_a0349_slt	7	[0.910481]	1	1
1.7557499	1.887	.	slt	arctic_a0349_slt	8		0	0
1.887	2.03075	and	slt	arctic_a0349_slt	9	[0.255091]	0	0
2.03075	2.26825	no	slt	arctic_a0349_slt	10	[0.432043]	1	3
2.26825	2.6995001	virtue	slt	arctic_a0349_slt	11	[0.335369, 0.270469]	0	1
2.6995001	2.8057499	of	slt	arctic_a0349_slt	12	[0.127763]	0	0
2.8057499	3.2744999	his	slt	arctic_a0349_slt	13	[0.540552]	1	3
3.2744999	0.0	.	slt	arctic_a0349_slt	14		0	0
0.0	0.0	.	slt	arctic_a0350_slt	0		0	0
0.0	0.19325	.	slt	arctic_a0350_slt	1		0	0
0.19325	0.35574999	Is	slt	arctic_a0350_slt	2		0	0
0.35574999	0.64324999	that	slt	arctic_a0350_slt	3	[0.942162]	1	1
0.64324999	0.67449999	.	slt	arctic_a0350_slt	4		0	0
0.67449999	1.012	Pat	slt	arctic_a0350_slt	5	[0.9]	1	1
1.012	1.65575	Hanrahan's	slt	arctic_a0350_slt	6	[0.098431, 0.029101, 0.230787]	0	1
1.65575	1.95575	mug	slt	arctic_a0350_slt	7	[0.398399]	1	3
1.95575	2.2932501	looking	slt	arctic_a0350_slt	8	[0.017799, 0.105367]	1	0
2.2932501	2.6370001	hungry	slt	arctic_a0350_slt	9	[0.10305, 0.065315]	1	1
2.6370001	2.7557499	and	slt	arctic_a0350_slt	10	[0.032422]	0	0
2.7557499	3.1995001	willing	slt	arctic_a0350_slt	11	[0.059345, 0.097208]	1	1
3.1995001	0.0	.	slt	arctic_a0350_slt	12		0	0
0.0	0.19949999	.	slt	arctic_a0351_slt	0		0	0
0.19949999	0.287	It	slt	arctic_a0351_slt	1		0	0
0.287	0.50575	was	slt	arctic_a0351_slt	2	[0.107388]	0	0
0.50575	0.71824998	more	slt	arctic_a0351_slt	3	[0.635731]	1	0
0.71824998	0.96200001	like	slt	arctic_a0351_slt	4	[0.466929]	0	0
0.96200001	1.49325	sugar	slt	arctic_a0351_slt	5	[0.266332, 0.918773]	1	1
1.49325	0.0	.	slt	arctic_a0351_slt	6		0	0
0.0	0.0	.	slt	arctic_a0352_slt	0		0	0
0.0	0.19949999	.	slt	arctic_a0352_slt	1		0	0
0.19949999	0.38699999	I'm	slt	arctic_a0352_slt	2		0	0
0.38699999	0.68075001	sure	slt	arctic_a0352_slt	3	[0.230452]	0	1
0.68075001	1.0057499	going	slt	arctic_a0352_slt	4	[0.673898, 0.15797, 0.036304]	1	1
1.0057499	1.33075	along	slt	arctic_a0352_slt	5	[0.036304, 0.50027]	1	1
1.33075	1.4744999	with	slt	arctic_a0352_slt	6	[0.050255]	0	0
1.4744999	1.5682499	you	slt	arctic_a0352_slt	7	[0.061004]	0	0
1.5682499	1.8807499	all	slt	arctic_a0352_slt	8	[0.9, 0.099867]	1	3
1.8807499	2.3994999	Elijah	slt	arctic_a0352_slt	9	[0.099867, 0.53737, 0.273563]	1	3
2.3994999	0.0	.	slt	arctic_a0352_slt	10		0	0
0.0	0.112	.	slt	arctic_a0353_slt	0		0	0
0.112	0.39324999	Here	slt	arctic_a0353_slt	1		0	1
0.39324999	0.52450001	the	slt	arctic_a0353_slt	2	[0.332778]	0	0
0.52450001	1.1495	explosion	slt	arctic_a0353_slt	3	[0.305543, 0.705337, 0.088807]	1	1
1.1495	1.2495	of	slt	arctic_a0353_slt	4	[0.172665]	0	0
1.2495	1.6307499	mirth	slt	arctic_a0353_slt	5	[0.70284]	1	1
1.6307499	1.937	drowned	slt	arctic_a0353_slt	6	[0.664122]	1	1
1.937	2.0869999	him	slt	arctic_a0353_slt	7	[0.099017]	0	0
2.0869999	2.33075	out	slt	arctic_a0353_slt	8	[0.901155]	1	0
2.33075	0.0	.	slt	arctic_a0353_slt	9		0	0
0.0	0.080750003	.	slt	arctic_a0354_slt	0		0	0
0.080750003	0.43700001	Fresh	slt	arctic_a0354_slt	1		0	1
0.43700001	0.71824998	meat	slt	arctic_a0354_slt	2	[0.9]	1	1
0.71824998	0.86825001	they	slt	arctic_a0354_slt	3	[0.324433]	0	0
0.86825001	1.20575	failed	slt	arctic_a0354_slt	4	[0.762792]	1	1
1.20575	1.3745	to	slt	arctic_a0354_slt	5	[0.249783, 0.098321]	0	0
1.3745	1.8807499	obtain	slt	arctic_a0354_slt	6	[0.098321, 0.843898]	1	1
1.8807499	0.0	.	slt	arctic_a0354_slt	7		0	0
0.0	0.19325	.	slt	arctic_a0355_slt	0		0	0
0.19325	0.25575	A	slt	arctic_a0355_slt	1		0	0
0.25575	0.62449998	burst	slt	arctic_a0355_slt	2	[0.698157]	1	1
0.62449998	0.73075002	of	slt	arctic_a0355_slt	3	[0.157155]	0	0
0.73075002	1.11825	laughter	slt	arctic_a0355_slt	4	[0.915022, 0.228927]	1	1
1.11825	1.34325	was	slt	arctic_a0355_slt	5	[0.089156]	0	0
1.34325	1.5369999	his	slt	arctic_a0355_slt	6	[0.138703]	1	0
1.5369999	2.14325	reward	slt	arctic_a0355_slt	7	[0.103105, 0.351214]	1	3
2.14325	0.0	.	slt	arctic_a0355_slt	8		0	0
0.0	0.18700001	.	slt	arctic_a0356_slt	0		0	0
0.18700001	0.28075001	You	slt	arctic_a0356_slt	1		0	0
0.28075001	0.49325001	dont	slt	arctic_a0356_slt	2	[0.57293]	0	0
0.49325001	0.79949999	catch	slt	arctic_a0356_slt	3	[0.910315]	1	1
0.79949999	0.96200001	me	slt	arctic_a0356_slt	4	[0.640796]	1	0
0.96200001	1.0682499	at	slt	arctic_a0356_slt	5	[0.726673]	1	0
1.0682499	1.29325	any	slt	arctic_a0356_slt	6	[0.585112, 0.434413]	0	0
1.29325	1.59325	such	slt	arctic_a0356_slt	7	[0.327285]	0	0
1.59325	2.34325	foolishness	slt	arctic_a0356_slt	8	[0.056047, 0.08348, 0.46503]	1	1
2.34325	0.0	.	slt	arctic_a0356_slt	9		0	0
0.0	0.0	.	slt	arctic_a0357_slt	0		0	0
0.0	0.19949999	.	slt	arctic_a0357_slt	1		0	0
0.19949999	0.24325	A	slt	arctic_a0357_slt	2		0	0
0.24325	0.55575001	month	slt	arctic_a0357_slt	3	[0.249476]	0	1
0.55575001	0.90574998	passed	slt	arctic_a0357_slt	4	[0.847001]	1	1
0.90574998	1.337	by	slt	arctic_a0357_slt	5	[0.907681]	1	1
1.337	1.562	and	slt	arctic_a0357_slt	6	[0.109636]	0	0
1.562	1.96825	Bonanza	slt	arctic_a0357_slt	7	[0.144939, 0.329035, 0.062017]	1	3
1.96825	2.33075	Creek	slt	arctic_a0357_slt	8	[0.201561]	1	1
2.33075	2.64325	remained	slt	arctic_a0357_slt	9	[0.024907, 0.272765]	0	3
2.64325	3.0869999	quiet	slt	arctic_a0357_slt	10	[0.719826, 0.041704]	1	3
3.0869999	0.0	.	slt	arctic_a0357_slt	11		0	0
0.0	0.0	.	slt	arctic_a0358_slt	0		0	0
0.0	0.15575001	.	slt	arctic_a0358_slt	1		0	0
0.15575001	0.26824999	They	slt	arctic_a0358_slt	2		0	0
0.26824999	0.787	continued	slt	arctic_a0358_slt	3	[0.072189, 0.071357, 0.406581]	0	1
0.787	1.312	valiantly	slt	arctic_a0358_slt	4	[0.498098, 0.077446, 0.123818]	1	0
1.312	1.4495	to	slt	arctic_a0358_slt	5	[0.067369]	0	0
1.4495	1.8995	lie	slt	arctic_a0358_slt	6	[0.930288]	1	3
1.8995	2.03075	.	slt	arctic_a0358_slt	7		0	0
2.03075	2.14325	but	slt	arctic_a0358_slt	8	[0.0428]	0	0
2.14325	2.2432499	the	slt	arctic_a0358_slt	9	[0.07119]	0	0
2.2432499	2.5369999	truth	slt	arctic_a0358_slt	10	[0.091822]	1	1
2.5369999	3.062	continued	slt	arctic_a0358_slt	11	[0.045934, 0.052023, 0.068867]	0	1
3.062	3.2244999	to	slt	arctic_a0358_slt	12	[0.0794]	0	0
3.2244999	3.612	outrun	slt	arctic_a0358_slt	13	[0.221793, 0.119113]	1	3
3.612	3.7557499	them	slt	arctic_a0358_slt	14	[0.083505]	0	0
3.7557499	0.0	.	slt	arctic_a0358_slt	15		0	0
0.0	0.20575	.	slt	arctic_a0359_slt	0		0	0
0.20575	0.4745	Earth	slt	arctic_a0359_slt	1		0	0
0.4745	0.63075	and	slt	arctic_a0359_slt	2	[0.394662]	0	0
0.63075	1.0245	gravel	slt	arctic_a0359_slt	3	[0.9, 0.025339]	1	1
1.0245	1.3182499	seemed	slt	arctic_a0359_slt	4	[0.219007]	1	0
1.3182499	1.4245	to	slt	arctic_a0359_slt	5	[0.050987]	0	0
1.4245	1.6495	fill	slt	arctic_a0359_slt	6	[0.09934]	0	1
1.6495	1.737	the	slt	arctic_a0359_slt	7	[0.092983]	0	0
1.737	2.2495	pan	slt	arctic_a0359_slt	8	[0.092983, 0.731465]	1	1
2.2495	0.0	.	slt	arctic_a0359_slt	9		0	0
0.0	0.0	.	slt	arctic_a0360_slt	0		0	0
0.0	0.1745	.	slt	arctic_a0360_slt	1		0	0
0.1745	0.31200001	But	slt	arctic_a0360_slt	2		0	0
0.31200001	0.43700001	he	slt	arctic_a0360_slt	3	[0.565572]	1	0
0.43700001	0.60575002	no	slt	arctic_a0360_slt	4	[0.31425]	0	0
0.60575002	0.96824998	longer	slt	arctic_a0360_slt	5	[0.9, 0.492266]	1	5
0.96824998	1.312	cared	slt	arctic_a0360_slt	6	[0.154718]	0	1
1.312	1.61825	quite	slt	arctic_a0360_slt	7	[0.66427]	1	0
1.61825	1.76825	so	slt	arctic_a0360_slt	8	[0.229992]	0	0
1.76825	2.0557499	much	slt	arctic_a0360_slt	9	[0.668661]	1	0
2.0557499	2.1995001	for	slt	arctic_a0360_slt	10	[0.049018]	0	0
2.1995001	2.3870001	that	slt	arctic_a0360_slt	11	[0.851062]	1	0
2.3870001	2.71825	form	slt	arctic_a0360_slt	12	[0.394285]	0	1
2.71825	2.7932501	of	slt	arctic_a0360_slt	13	[0.105643]	0	0
2.7932501	3.3994999	diversion	slt	arctic_a0360_slt	14	[0.103535, 0.81089, 0.156905]	1	3
3.3994999	0.0	.	slt	arctic_a0360_slt	15		0	0
0.0	0.0	.	slt	arctic_a0361_slt	0		0	0
0.0	0.18075	.	slt	arctic_a0361_slt	1		0	0
0.18075	0.31200001	But	slt	arctic_a0361_slt	2		0	0
0.31200001	0.46200001	he	slt	arctic_a0361_slt	3	[0.396965]	1	0
0.46200001	0.58700001	did	slt	arctic_a0361_slt	4	[0.274745]	0	0
0.58700001	0.83074999	not	slt	arctic_a0361_slt	5	[1.003801]	1	0
0.83074999	1.23075	broach	slt	arctic_a0361_slt	6	[0.423709]	0	1
1.23075	1.39325	it	slt	arctic_a0361_slt	7	[0.350803]	0	0
1.39325	1.512	.	slt	arctic_a0361_slt	8		0	0
1.512	1.9995	preferring	slt	arctic_a0361_slt	9	[0.063286, 0.641758, 0.113491]	1	1
1.9995	2.112	to	slt	arctic_a0361_slt	10	[0.046305]	0	0
2.112	2.5745001	mature	slt	arctic_a0361_slt	11	[0.064408, 0.055826, 0.069573]	1	1
2.5745001	2.65575	it	slt	arctic_a0361_slt	12	[0.069573]	1	0
2.65575	3.2432499	carefully	slt	arctic_a0361_slt	13	[0.06129, 0.03401, 0.193511]	1	1
3.2432499	0.0	.	slt	arctic_a0361_slt	14		0	0
0.0	0.19325	.	slt	arctic_a0362_slt	0		0	0
0.19325	0.60575002	Nope	slt	arctic_a0362_slt	1		0	1
0.60575002	0.8495	.	slt	arctic_a0362_slt	2		0	0
0.8495	1.087	not	slt	arctic_a0362_slt	3	[0.322123]	1	0
1.087	1.1745	the	slt	arctic_a0362_slt	4	[0.034481]	0	0
1.1745	1.65575	slightest	slt	arctic_a0362_slt	5	[0.034481, 0.558527, 0.130633]	1	1
1.65575	2.08075	idea	slt	arctic_a0362_slt	6	[0.469027, 0.560116, 0.325155]	1	3
2.08075	0.0	.	slt	arctic_a0362_slt	7		0	0
0.0	0.19325	.	slt	arctic_a0363_slt	0		0	0
0.19325	0.29949999	It	slt	arctic_a0363_slt	1		0	0
0.29949999	0.46825001	is	slt	arctic_a0363_slt	2	[0.128265]	0	0
0.46825001	0.75575	not	slt	arctic_a0363_slt	3	[0.945576]	1	1
0.75575	0.88700002	an	slt	arctic_a0363_slt	4	[0.083261]	0	0
0.88700002	1.262	attempt	slt	arctic_a0363_slt	5	[0.055893, 0.241963]	1	1
1.262	1.387	to	slt	arctic_a0363_slt	6	[0.042072]	0	0
1.387	1.8182499	smash	slt	arctic_a0363_slt	7	[0.476075]	1	3
1.8182499	1.8995	the	slt	arctic_a0363_slt	8	[0.040769]	0	0
1.8995	2.34325	market	slt	arctic_a0363_slt	9	[0.040769, 0.070527, 0.170028]	1	3
2.34325	0.0	.	slt	arctic_a0363_slt	10		0	0
0.0	0.0	.	slt	arctic_a0364_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0364_slt	1		0	0
0.18700001	0.287	We	slt	arctic_a0364_slt	2		0	0
0.287	0.43700001	have	slt	arctic_a0364_slt	3	[0.352995]	1	0
0.43700001	0.46825001	.	slt	arctic_a0364_slt	4		0	0
0.46825001	0.78074998	plenty	slt	arctic_a0364_slt	5	[0.212278, 0.474862]	1	1
0.78074998	0.88700002	of	slt	arctic_a0364_slt	6	[0.155996]	0	0
0.88700002	1.3494999	capital	slt	arctic_a0364_slt	7	[0.9, 0.026997, 0.060247, 0.08553]	1	1
1.3494999	2.0057499	ourselves	slt	arctic_a0364_slt	8	[0.08553, 0.179187, 0.578342]	1	3
2.0057499	2.1995001	and	slt	arctic_a0364_slt	9	[0.114936]	0	0
2.1995001	2.3494999	yet	slt	arctic_a0364_slt	10	[0.25205]	1	0
2.3494999	2.4807501	we	slt	arctic_a0364_slt	11	[0.104292]	0	0
2.4807501	2.71825	want	slt	arctic_a0364_slt	12	[0.284016]	0	0
2.71825	3.1182499	more	slt	arctic_a0364_slt	13	[0.599693]	1	3
3.1182499	0.0	.	slt	arctic_a0364_slt	14		0	0
0.0	0.0	.	slt	arctic_a0365_slt	0		0	0
0.0	0.1495	.	slt	arctic_a0365_slt	1		0	0
0.1495	0.43075001	These	slt	arctic_a0365_slt	2		0	0
0.43075001	0.83074999	rumors	slt	arctic_a0365_slt	3	[0.602979, 0.419693]	1	1
0.83074999	0.99949998	may	slt	arctic_a0365_slt	4	[0.539102]	1	0
0.99949998	1.2995	even	slt	arctic_a0365_slt	5	[0.471925, 0.24094]	1	0
1.2995	1.79325	originate	slt	arctic_a0365_slt	6	[0.718998, 0.212067, 0.054773, 0.469074]	1	3
1.79325	1.987	with	slt	arctic_a0365_slt	7	[0.092734]	0	0
1.987	2.3494999	us	slt	arctic_a0365_slt	8	[0.9]	1	0
2.3494999	0.0	.	slt	arctic_a0365_slt	9		0	0
0.0	0.0	.	slt	arctic_a0366_slt	0		0	0
0.0	0.19325	.	slt	arctic_a0366_slt	1		0	0
0.19325	0.237	A	slt	arctic_a0366_slt	2		0	0
0.237	0.76824999	wildly	slt	arctic_a0366_slt	3	[1.028208, 0.239215, 0.044593]	1	5
0.76824999	1.2745	exciting	slt	arctic_a0366_slt	4	[0.044593, 0.744395, 0.053157]	1	1
1.2745	1.59325	time	slt	arctic_a0366_slt	5	[0.404886]	1	1
1.59325	1.7745	was	slt	arctic_a0366_slt	6	[0.025858]	0	0
1.7745	2.1057501	his	slt	arctic_a0366_slt	7	[0.282177]	1	1
2.1057501	2.3807499	during	slt	arctic_a0366_slt	8	[0.033241, 0.024383]	0	0
2.3807499	2.4307499	the	slt	arctic_a0366_slt	9	[0.017915]	0	0
2.4307499	2.6995001	week	slt	arctic_a0366_slt	10	[0.017915, 0.164766]	1	0
2.6995001	3.2744999	preceding	slt	arctic_a0366_slt	11	[0.034045, 0.188669, 0.136846]	1	1
3.2744999	3.7620001	Thursday	slt	arctic_a0366_slt	12	[0.341149, 0.162406]	1	1
3.7620001	3.95575	the	slt	arctic_a0366_slt	13	[0.220254]	1	0
3.95575	4.5432501	eighteenth	slt	arctic_a0366_slt	14	[0.199179, 0.219621]	1	3
4.5432501	0.0	.	slt	arctic_a0366_slt	15		0	0
0.0	0.16824999	.	slt	arctic_a0367_slt	0		0	0
0.16824999	0.35574999	There	slt	arctic_a0367_slt	1		0	1
0.35574999	0.46825001	is	slt	arctic_a0367_slt	2	[0.131608]	0	0
0.46825001	0.73699999	not	slt	arctic_a0367_slt	3	[0.911112]	1	1
0.73699999	0.86825001	an	slt	arctic_a0367_slt	4	[0.124112]	0	0
0.86825001	1.2495	iota	slt	arctic_a0367_slt	5	[0.563784, 0.227413, 0.223724]	1	5
1.2495	1.4119999	of	slt	arctic_a0367_slt	6	[0.445823]	1	0
1.4119999	1.737	truth	slt	arctic_a0367_slt	7	[0.147921]	0	0
1.737	1.8494999	in	slt	arctic_a0367_slt	8	[0.108017]	0	0
1.8494999	1.987	it	slt	arctic_a0367_slt	9	[0.222952]	1	0
1.987	2.09325	.	slt	arctic_a0367_slt	10		0	0
2.09325	2.53075	certainly	slt	arctic_a0367_slt	11	[0.212823, 0.019983, 0.075804]	1	6
2.53075	2.83075	not	slt	arctic_a0367_slt	12	[0.688941]	1	0
2.83075	0.0	.	slt	arctic_a0367_slt	13		0	0
0.0	0.0	.	slt	arctic_a0368_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0368_slt	1		0	0
0.18700001	0.29949999	I	slt	arctic_a0368_slt	2		0	0
0.29949999	0.70574999	just	slt	arctic_a0368_slt	3	[0.497767]	0	1
0.70574999	0.88075	do	slt	arctic_a0368_slt	4	[0.814491]	1	0
0.88075	1.49325	appreciate	slt	arctic_a0368_slt	5	[0.136134, 0.633947, 0.267873, 0.370969]	1	1
1.49325	1.5495	it	slt	arctic_a0368_slt	6	[0.1509]	0	0
1.5495	1.887	without	slt	arctic_a0368_slt	7	[0.266097, 0.902191]	1	3
1.887	2.1682501	being	slt	arctic_a0368_slt	8	[0.296232, 0.095695]	0	0
2.1682501	2.3870001	able	slt	arctic_a0368_slt	9	[0.446719, 0.049832]	1	0
2.3870001	2.5557499	to	slt	arctic_a0368_slt	10	[0.090338, 0.060341]	1	0
2.5557499	2.9744999	express	slt	arctic_a0368_slt	11	[0.060341, 0.350482]	1	1
2.9744999	3.1245	my	slt	arctic_a0368_slt	12	[0.35656]	1	0
3.1245	3.7995	feelings	slt	arctic_a0368_slt	13	[0.393162, 0.252748]	1	1
3.7995	0.0	.	slt	arctic_a0368_slt	14		0	0
0.0	0.18700001	.	slt	arctic_a0369_slt	0		0	0
0.18700001	0.29949999	In	slt	arctic_a0369_slt	1		0	0
0.29949999	0.912	partnership	slt	arctic_a0369_slt	2	[0.9, 0.248993, 0.176101]	1	1
0.912	1.03075	with	slt	arctic_a0369_slt	3	[0.243281]	0	0
1.03075	1.10575	.	slt	arctic_a0369_slt	4		0	0
1.10575	1.6495	Daylight	slt	arctic_a0369_slt	5	[0.666594, 0.931401]	1	1
1.6495	1.83075	the	slt	arctic_a0369_slt	6	[0.08927]	0	0
1.83075	2.1682501	pair	slt	arctic_a0369_slt	7	[0.465859]	0	1
2.1682501	2.487	raided	slt	arctic_a0369_slt	8	[0.883292, 0.380743]	1	0
2.487	2.59325	the	slt	arctic_a0369_slt	9	[0.145526]	0	0
2.59325	2.8745	San	slt	arctic_a0369_slt	10	[0.524691]	1	3
2.8745	3.3245001	Jose	slt	arctic_a0369_slt	11	[0.121827, 0.843044]	1	0
3.3245001	3.937	Interurban	slt	arctic_a0369_slt	12	[0.133842, 0.037222, 0.807582, 0.105785]	1	1
3.937	0.0	.	slt	arctic_a0369_slt	13		0	0
0.0	0.0	.	slt	arctic_a0370_slt	0		0	0
0.0	0.13699999	.	slt	arctic_a0370_slt	1		0	0
0.13699999	0.26199999	He	slt	arctic_a0370_slt	2		0	0
0.26199999	0.5995	saw	slt	arctic_a0370_slt	3	[0.952979, 0.059537]	1	1
0.5995	0.79325002	all	slt	arctic_a0370_slt	4	[0.059537]	0	0
0.79325002	1.0745	men	slt	arctic_a0370_slt	5	[0.400873, 0.040673]	1	0
1.0745	1.1745	in	slt	arctic_a0370_slt	6	[0.040673]	0	0
1.1745	1.237	the	slt	arctic_a0370_slt	7	[0.035412]	0	0
1.237	1.6619999	business	slt	arctic_a0370_slt	8	[0.035412, 0.160825, 0.080615]	1	1
1.6619999	1.95575	game	slt	arctic_a0370_slt	9	[0.327796]	1	1
1.95575	2.2995	doing	slt	arctic_a0370_slt	10	[0.217308, 0.062449]	0	3
2.2995	2.59325	this	slt	arctic_a0370_slt	11	[0.090045]	1	0
2.59325	0.0	.	slt	arctic_a0370_slt	12		0	0
0.0	0.0	.	slt	arctic_a0371_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0371_slt	1		0	0
0.18700001	0.31825	It	slt	arctic_a0371_slt	2		0	0
