david	word	voice	batch	file	interval_no	onset	offset	tag1	tagger	joe	todd	mallory
1	ago	rms	B	arctic_a0164_rms	6	1.4119999	1.892	[0.069665, 1.002331]	1	0	0	2
0	and	rms	B	arctic_a0164_rms	7	1.892	2.312	[0.902464]	1	0	0	0
2	revealed	rms	B	arctic_a0164_rms	8	2.312	2.812	[0.060672, 1.170497]	1	1	2	2
1	himself	rms	B	arctic_a0164_rms	9	2.812	3.2720001	[0.103555, 0.299065]	1	0	0	0
0	to	rms	B	arctic_a0164_rms	10	3.2720001	3.4119999	[0.089711]	0	0	0	0
2	Jeanne	rms	B	arctic_a0164_rms	11	3.4119999	3.9319999	[0.64684]	1	1	2	1
0	.	rms	B	arctic_a0164_rms	12	3.9319999	0.0		0	0	0	0
0	.	slt	B	arctic_a0164_slt	0	0.0	0.13075		0	0	0	0
0	He	slt	B	arctic_a0164_slt	1	0.13075	0.26199999		0	0	1	1
0	came	slt	B	arctic_a0164_slt	2	0.26199999	0.5995	[0.688443]	1	1	0	1
2	first	slt	B	arctic_a0164_slt	3	0.5995	0.98699999	[0.911946, 0.068413]	1	2	0	2
0	a	slt	B	arctic_a0164_slt	4	0.98699999	1.0057499	[0.068413]	0	0	0	0
2	year	slt	B	arctic_a0164_slt	5	1.0057499	1.28075	[0.068413, 0.260936, 0.086833]	1	0	3	0
1	ago	slt	B	arctic_a0164_slt	6	1.28075	1.6307499	[0.086833, 0.761964]	1	0	0	0
0	and	slt	B	arctic_a0164_slt	7	1.6307499	1.7995	[0.172401]	0	0	0	0
2	revealed	slt	B	arctic_a0164_slt	8	1.7995	2.14325	[0.05183, 0.445699]	1	2	2	2
1	himself	slt	B	arctic_a0164_slt	9	2.14325	2.5745001	[0.060025, 0.114973]	1	0	0	1
0	to	slt	B	arctic_a0164_slt	10	2.5745001	2.7307501	[0.079042]	0	0	0	0
2	Jeanne	slt	B	arctic_a0164_slt	11	2.7307501	3.1494999	[0.622298]	1	0	2	2
0	.	slt	B	arctic_a0164_slt	12	3.1494999	0.0		0	0	0	0
0	.	rms	B	arctic_a0165_rms	0	0.0	0.071999997		0	0	0	0
1	They	rms	B	arctic_a0165_rms	1	0.071999997	0.34200001		0	0	1	0
0	are	rms	B	arctic_a0165_rms	2	0.34200001	0.52200001	[0.257848]	0	0	0	0
0	to	rms	B	arctic_a0165_rms	3	0.52200001	0.73199999	[0.145923]	0	0	0	0
2	attack	rms	B	arctic_a0165_rms	4	0.73199999	1.222	[0.172327, 0.268999]	1	1	2	1
0	your	rms	B	arctic_a0165_rms	5	1.222	1.362	[0.020887]	0	0	0	0
2	camp	rms	B	arctic_a0165_rms	6	1.362	1.882	[0.375057]	1	2	3	2
1	tomorrow	rms	B	arctic_a0165_rms	7	1.882	2.372	[0.036407, 0.147758, 0.203261]	0	1	2	1
2	night	rms	B	arctic_a0165_rms	8	2.372	2.892	[0.620889]	1	1	1	1
0	.	rms	B	arctic_a0165_rms	9	2.892	0.0		0	0	0	0
0	.	slt	B	arctic_a0165_slt	0	0.0	0.20575		0	0	0	0
0	They	slt	B	arctic_a0165_slt	1	0.20575	0.36825001	[0.113278]	0	1	0	0
0	are	slt	B	arctic_a0165_slt	2	0.36825001	0.46825001	[0.113278]	0	0	0	0
0	to	slt	B	arctic_a0165_slt	3	0.46825001	0.67449999	[0.225505]	1	0	0	0
2	attack	slt	B	arctic_a0165_slt	4	0.67449999	1.04325	[0.06355, 0.913552]	1	2	2	2
0	your	slt	B	arctic_a0165_slt	5	1.04325	1.1245	[0.041277]	0	0	0	1
2	camp	slt	B	arctic_a0165_slt	6	1.1245	1.51825	[0.354742]	1	1	2	2
0	.	slt	B	arctic_a0165_slt	7	1.51825	1.5369999		0	0	0	0
1	tomorrow	slt	B	arctic_a0165_slt	8	1.5369999	1.9495	[0.064086, 0.16011, 0.029302]	1	0	3	1
2	night	slt	B	arctic_a0165_slt	9	1.9495	2.2995	[0.029302, 0.408331]	1	0	1	1
0	.	slt	B	arctic_a0165_slt	10	2.2995	0.0		0	0	0	0
0	.	rms	B	arctic_a0166_rms	0	0.0	0.071999997		0	0	0	0
0	Two	rms	B	arctic_a0166_rms	1	0.071999997	0.292		0	0	2	0
2	days	rms	B	arctic_a0166_rms	2	0.292	0.602	[0.9, 0.097935]	1	0	0	1
1	ago	rms	B	arctic_a0166_rms	3	0.602	0.87199998	[0.097935, 0.450605]	0	0	0	1
2	Jeanne	rms	B	arctic_a0166_rms	4	0.87199998	1.302	[0.798149]	1	1	1	0
1	learned	rms	B	arctic_a0166_rms	5	1.302	1.752	[0.953872]	1	2	2	2
0	where	rms	B	arctic_a0166_rms	6	1.752	2.0020001	[0.109512]	0	0	0	1
0	her	rms	B	arctic_a0166_rms	7	2.0020001	2.112	[0.110657]	0	0	0	0
1	father's	rms	B	arctic_a0166_rms	8	2.112	2.632	[0.534426, 0.174058]	1	1	2	2
2	men	rms	B	arctic_a0166_rms	9	2.632	2.882	[0.250614]	1	0	0	1
0	were	rms	B	arctic_a0166_rms	10	2.882	3.102	[0.237629]	0	0	0	0
2	hiding	rms	B	arctic_a0166_rms	11	3.102	3.7320001	[0.901483, 0.208316]	1	0	1	1
0	.	rms	B	arctic_a0166_rms	12	3.7320001	0.0		0	0	0	0
0	.	slt	B	arctic_a0166_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0166_slt	1	0.0	0.16824999		0	0	0	0
1	Two	slt	B	arctic_a0166_slt	2	0.16824999	0.36825001		0	1	0	1
2	days	slt	B	arctic_a0166_slt	3	0.36825001	0.67449999	[0.9]	1	1	2	2
0	ago	slt	B	arctic_a0166_slt	4	0.67449999	0.99325001	[0.275154, 0.388468]	0	0	0	1
2	Jeanne	slt	B	arctic_a0166_slt	5	0.99325001	1.312	[0.554452]	1	1	0	0
2	learned	slt	B	arctic_a0166_slt	6	1.312	1.64325	[0.397994]	0	1	1	1
0	where	slt	B	arctic_a0166_slt	7	1.64325	1.84325	[0.153332]	0	0	0	0
0	.	slt	B	arctic_a0166_slt	8	1.84325	1.8745		0	0	0	0
0	her	slt	B	arctic_a0166_slt	9	1.8745	1.9495	[0.088967]	0	0	0	0
2	father's	slt	B	arctic_a0166_slt	10	1.9495	2.39325	[0.627121, 0.151969]	1	2	0	1
2	men	slt	B	arctic_a0166_slt	11	2.39325	2.6245	[0.287155]	1	0	2	1
0	were	slt	B	arctic_a0166_slt	12	2.6245	2.76825	[0.152907]	0	0	0	0
2	hiding	slt	B	arctic_a0166_slt	13	2.76825	3.3494999	[0.607639, 0.182079]	1	1	2	0
0	.	slt	B	arctic_a0166_slt	14	3.3494999	0.0		0	0	0	0
0	.	rms	B	arctic_a0167_rms	0	0.0	0.052000001		0	0	0	0
0	I	rms	B	arctic_a0167_rms	1	0.052000001	0.162		0	0	0	2
0	was	rms	B	arctic_a0167_rms	2	0.162	0.412	[0.178707]	0	0	0	0
1	near	rms	B	arctic_a0167_rms	3	0.412	0.61199999	[0.951809]	1	2	1	0
0	the	rms	B	arctic_a0167_rms	4	0.61199999	0.70200002	[0.156659]	0	0	0	0
2	cabin	rms	B	arctic_a0167_rms	5	0.70200002	1.2920001	[0.156659, 1.254852, 0.225618]	1	1	3	1
0	and	rms	B	arctic_a0167_rms	6	1.2920001	1.592	[0.204787]	0	0	0	0
2	saw	rms	B	arctic_a0167_rms	7	1.592	1.882	[0.908763]	1	2	2	1
0	you	rms	B	arctic_a0167_rms	8	1.882	2.2119999	[0.181519]	0	0	1	1
0	.	rms	B	arctic_a0167_rms	9	2.2119999	0.0		0	0	0	0
0	.	slt	B	arctic_a0167_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0167_slt	1	0.0	0.19949999		0	0	0	0
0	I	slt	B	arctic_a0167_slt	2	0.19949999	0.31825		0	0	0	0
0	was	slt	B	arctic_a0167_slt	3	0.31825	0.52450001	[0.119209]	0	0	0	0
1	near	slt	B	arctic_a0167_slt	4	0.52450001	0.69325	[0.065843]	0	0	0	1
0	the	slt	B	arctic_a0167_slt	5	0.69325	0.787	[0.051419]	0	0	0	0
2	cabin	slt	B	arctic_a0167_slt	6	0.787	1.387	[0.051419, 0.9, 0.097902]	1	2	2	2
0	and	slt	B	arctic_a0167_slt	7	1.387	1.61825	[0.085267]	0	0	0	0
2	saw	slt	B	arctic_a0167_slt	8	1.61825	1.91825	[0.458334]	1	2	2	1
1	you	slt	B	arctic_a0167_slt	9	1.91825	2.2495	[0.202958]	0	0	1	1
0	.	slt	B	arctic_a0167_slt	10	2.2495	0.0		0	0	0	0
0	.	rms	B	arctic_a0168_rms	0	0.0	0.102		0	0	0	0
0	Low	rms	B	arctic_a0168_rms	1	0.102	0.39199999		0	1	0	0
2	bush	rms	B	arctic_a0168_rms	2	0.39199999	0.89200002	[0.617941]	1	0	1	0
2	whipped	rms	B	arctic_a0168_rms	3	0.89200002	1.302	[0.500479]	1	1	3	3
0	him	rms	B	arctic_a0168_rms	4	1.302	1.522	[0.16324]	0	0	0	0
0	in	rms	B	arctic_a0168_rms	5	1.522	1.732	[0.363214]	1	0	0	0
0	the	rms	B	arctic_a0168_rms	6	1.732	1.802	[0.028608]	0	0	0	0
2	face	rms	B	arctic_a0168_rms	7	1.802	2.402	[0.028608, 0.945398]	1	2	2	1
0	and	rms	B	arctic_a0168_rms	8	2.402	2.7720001	[0.439886]	1	0	0	0
0	left	rms	B	arctic_a0168_rms	9	2.7720001	3.1819999	[0.466149]	1	0	1	0
0	no	rms	B	arctic_a0168_rms	10	3.1819999	3.362		0	0	0	0
0	sting	rms	B	arctic_a0168_rms	11	3.362	3.9519999	[0.323661]	1	0	2	0
0	.	rms	B	arctic_a0168_rms	12	3.9519999	0.0		0	0	0	0
0	.	slt	B	arctic_a0168_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0168_slt	1	0.0	0.19325		0	0	0	0
0	Low	slt	B	arctic_a0168_slt	2	0.19325	0.44949999		0	2	0	0
2	bush	slt	B	arctic_a0168_slt	3	0.44949999	0.83700001	[1.070366]	1	2	2	0
1	whipped	slt	B	arctic_a0168_slt	4	0.83700001	1.137	[0.217766]	0	1	0	2
0	him	slt	B	arctic_a0168_slt	5	1.137	1.2557499	[0.085361]	0	0	0	1
0	in	slt	B	arctic_a0168_slt	6	1.2557499	1.362	[0.119979]	0	0	0	0
0	the	slt	B	arctic_a0168_slt	7	1.362	1.437	[0.134691]	0	0	0	0
2	face	slt	B	arctic_a0168_slt	8	1.437	1.89325	[0.695168]	1	1	1	2
0	and	slt	B	arctic_a0168_slt	9	1.89325	2.0557499	[0.149069]	0	0	0	0
0	left	slt	B	arctic_a0168_slt	10	2.0557499	2.312	[0.259195]	1	0	0	1
0	.	slt	B	arctic_a0168_slt	11	2.312	2.3369999		0	0	0	0
1	no	slt	B	arctic_a0168_slt	12	2.3369999	2.4995	[0.287311]	0	0	0	1
2	sting	slt	B	arctic_a0168_slt	13	2.4995	3.0745001	[0.415397]	1	1	1	1
0	.	slt	B	arctic_a0168_slt	14	3.0745001	0.0		0	0	0	0
0	.	rms	B	arctic_a0169_rms	0	0.0	0.061999999		0	0	0	0
2	Suddenly	rms	B	arctic_a0169_rms	1	0.061999999	0.82200003	[0.655954, 0.476333]	1	1	2	0
0	Jeanne	rms	B	arctic_a0169_rms	2	0.82200003	1.222	[0.9]	1	1	1	1
1	stopped	rms	B	arctic_a0169_rms	3	1.222	1.812	[0.783106]	1	2	1	2
0	for	rms	B	arctic_a0169_rms	4	1.812	2.2420001	[0.291531]	1	0	0	0
0	an	rms	B	arctic_a0169_rms	5	2.2420001	2.372		0	0	0	0
2	instant	rms	B	arctic_a0169_rms	6	2.372	2.9319999	[0.347612, 0.05326]	1	1	2	2
0	.	rms	B	arctic_a0169_rms	7	2.9319999	0.0		0	0	0	0
0	.	slt	B	arctic_a0169_slt	0	0.0	0.074500002		0	0	0	0
1	Suddenly	slt	B	arctic_a0169_slt	1	0.074500002	0.59324998	[0.168307, 0.383168]	0	0	1	3
0	Jeanne	slt	B	arctic_a0169_slt	2	0.59324998	0.89950001	[0.570563]	1	0	0	1
2	stopped	slt	B	arctic_a0169_slt	3	0.89950001	1.30575	[0.908389]	1	2	2	2
0	for	slt	B	arctic_a0169_slt	4	1.30575	1.5682499	[0.028122, 0.0854]	0	0	0	0
0	an	slt	B	arctic_a0169_slt	5	1.5682499	1.637	[0.0854]	0	0	0	0
2	instant	slt	B	arctic_a0169_slt	6	1.637	2.1057501	[0.225433, 0.278886]	2	1	2	1
0	.	slt	B	arctic_a0169_slt	7	2.1057501	0.0		0	0	0	0
0	.	rms	B	arctic_a0170_rms	0	0.0	0.102		0	0	0	0
0	There	rms	B	arctic_a0170_rms	1	0.102	0.39199999		0	0	0	0
0	was	rms	B	arctic_a0170_rms	2	0.39199999	0.65200001	[0.280119]	0	0	0	0
1	none	rms	B	arctic_a0170_rms	3	0.65200001	0.93199998	[0.921714]	1	2	1	1
0	of	rms	B	arctic_a0170_rms	4	0.93199998	1.062	[0.164031]	0	0	0	1
0	the	rms	B	arctic_a0170_rms	5	1.062	1.132	[0.047528]	0	0	0	0
2	joy	rms	B	arctic_a0170_rms	6	1.132	1.572	[0.047528]	0	1	1	1
0	of	rms	B	arctic_a0170_rms	7	1.572	1.7819999	[0.259991]	0	0	0	0
2	meeting	rms	B	arctic_a0170_rms	8	1.7819999	2.302	[0.769253, 0.377418]	1	2	3	3
0	in	rms	B	arctic_a0170_rms	9	2.302	2.592	[0.260967]	0	0	0	0
0	his	rms	B	arctic_a0170_rms	10	2.592	2.812	[0.099397]	0	0	0	0
2	face	rms	B	arctic_a0170_rms	11	2.812	3.382	[0.583326]	1	1	2	1
0	.	rms	B	arctic_a0170_rms	12	3.382	0.0		0	0	0	0
0	.	slt	B	arctic_a0170_slt	0	0.0	0.1745		0	0	0	0
0	There	slt	B	arctic_a0170_slt	1	0.1745	0.287		0	0	0	2
0	was	slt	B	arctic_a0170_slt	2	0.287	0.53074998	[0.196473]	0	0	0	0
1	none	slt	B	arctic_a0170_slt	3	0.53074998	0.74949998	[0.349098]	0	2	2	1
0	of	slt	B	arctic_a0170_slt	4	0.74949998	0.88075	[0.509138]	1	0	0	1
0	the	slt	B	arctic_a0170_slt	5	0.88075	0.96200001	[0.140862]	0	0	0	1
1	joy	slt	B	arctic_a0170_slt	6	0.96200001	1.312	[0.906046, 0.08906]	1	0	1	1
0	of	slt	B	arctic_a0170_slt	7	1.312	1.3745	[0.08906]	0	0	0	0
2	meeting	slt	B	arctic_a0170_slt	8	1.3745	1.7745	[0.257416, 0.194879]	1	1	2	1
0	in	slt	B	arctic_a0170_slt	9	1.7745	1.887	[0.076807]	0	0	0	0
0	his	slt	B	arctic_a0170_slt	10	1.887	2.0994999	[0.050362]	0	0	0	0
2	face	slt	B	arctic_a0170_slt	11	2.0994999	2.4932499	[0.599597]	1	0	2	1
0	.	slt	B	arctic_a0170_slt	12	2.4932499	0.0		0	0	0	0
0	.	rms	B	arctic_a0171_rms	0	0.0	0.092		0	0	0	0
0	And	rms	B	arctic_a0171_rms	1	0.092	0.382		0	0	2	0
0	when	rms	B	arctic_a0171_rms	2	0.382	0.62199998	[0.622862]	1	1	0	0
0	you	rms	B	arctic_a0171_rms	3	0.62199998	0.71200001	[0.108615]	0	1	0	1
0	come	rms	B	arctic_a0171_rms	4	0.71200001	1.002	[0.130539]	0	0	0	1
2	back	rms	B	arctic_a0171_rms	5	1.002	1.402	[0.880158]	1	1	2	0
0	in	rms	B	arctic_a0171_rms	6	1.402	1.5420001	[0.144992]	0	0	0	0
0	a	rms	B	arctic_a0171_rms	7	1.5420001	1.572	[0.074385]	0	0	0	0
1	few	rms	B	arctic_a0171_rms	8	1.572	1.832	[0.074385, 0.065396]	0	1	0	0
2	days	rms	B	arctic_a0171_rms	9	1.832	2.4319999	[0.989874]	1	1	2	2
0	bring	rms	B	arctic_a0171_rms	10	2.4319999	2.802	[0.152287]	0	0	0	0
2	Eileen	rms	B	arctic_a0171_rms	11	2.802	3.4719999	[0.406302, 0.499198]	2	2	2	1
0	.	rms	B	arctic_a0171_rms	12	3.4719999	0.0		0	0	0	0
0	.	slt	B	arctic_a0171_slt	0	0.0	0.18075		0	0	0	0
0	And	slt	B	arctic_a0171_slt	1	0.18075	0.33700001		0	0	0	2
0	when	slt	B	arctic_a0171_slt	2	0.33700001	0.4745	[0.065861]	0	0	0	0
0	you	slt	B	arctic_a0171_slt	3	0.4745	0.56825	[0.062542]	0	0	0	0
0	come	slt	B	arctic_a0171_slt	4	0.56825	0.8495	[0.284581]	0	1	1	0
1	back	slt	B	arctic_a0171_slt	5	0.8495	1.112	[0.9, 0.025863]	1	1	1	0
0	in	slt	B	arctic_a0171_slt	6	1.112	1.1995	[0.025863]	0	0	0	0
0	a	slt	B	arctic_a0171_slt	7	1.1995	1.24325	[0.076011]	0	0	0	0
0	few	slt	B	arctic_a0171_slt	8	1.24325	1.4995	[0.161555]	0	1	0	0
2	days	slt	B	arctic_a0171_slt	9	1.4995	1.987	[0.500089]	1	1	2	0
0	.	slt	B	arctic_a0171_slt	10	1.987	2.1370001		0	0	0	0
0	bring	slt	B	arctic_a0171_slt	11	2.1370001	2.2869999	[0.089389]	0	0	0	1
2	Eileen	slt	B	arctic_a0171_slt	12	2.2869999	2.8245001	[0.304141, 0.289507]	2	2	2	1
0	.	slt	B	arctic_a0171_slt	13	2.8245001	0.0		0	0	0	0
0	.	rms	B	arctic_a0172_rms	0	0.0	0.112		0	0	0	0
2	Gregson	rms	B	arctic_a0172_rms	1	0.112	0.69199997	[0.291164]	0	2	2	2
0	had	rms	B	arctic_a0172_rms	2	0.69199997	0.89200002	[0.311887]	1	0	0	0
1	left	rms	B	arctic_a0172_rms	3	0.89200002	1.302	[0.354117]	1	1	1	0
0	the	rms	B	arctic_a0172_rms	4	1.302	1.492	[0.376903]	0	0	0	0
1	outer	rms	B	arctic_a0172_rms	5	1.492	1.772	[1.121811, 0.4728]	1	0	0	0
2	door	rms	B	arctic_a0172_rms	6	1.772	2.2019999	[0.921161]	1	1	2	1
0	slightly	rms	B	arctic_a0172_rms	7	2.2019999	2.7820001	[0.730779, 0.360843]	1	0	0	1
2	ajar	rms	B	arctic_a0172_rms	8	2.7820001	3.342	[0.200885, 0.753156]	1	1	2	2
0	.	rms	B	arctic_a0172_rms	9	3.342	0.0		0	0	0	0
0	.	slt	B	arctic_a0172_slt	0	0.0	0.18075		0	0	0	0
2	Gregson	slt	B	arctic_a0172_slt	1	0.18075	0.68075001	[0.371797]	0	2	2	1
0	had	slt	B	arctic_a0172_slt	2	0.68075001	0.8495	[0.224734]	0	0	0	0
0	left	slt	B	arctic_a0172_slt	3	0.8495	1.1495	[0.585733]	1	1	0	0
0	the	slt	B	arctic_a0172_slt	4	1.1495	1.28075	[0.361418]	0	0	0	0
2	outer	slt	B	arctic_a0172_slt	5	1.28075	1.5745	[0.893635, 0.304421]	1	0	2	2
2	door	slt	B	arctic_a0172_slt	6	1.5745	1.8494999	[0.393416]	1	0	1	1
0	slightly	slt	B	arctic_a0172_slt	7	1.8494999	2.3994999	[0.361844, 0.282238, 0.06777]	1	0	0	1
2	ajar	slt	B	arctic_a0172_slt	8	2.3994999	2.95575	[0.06777, 0.627629]	1	0	2	1
0	.	slt	B	arctic_a0172_slt	9	2.95575	0.0		0	0	0	0
0	.	rms	B	arctic_a0173_rms	0	0.0	0.102		0	0	0	0
0	The	rms	B	arctic_a0173_rms	1	0.102	0.23199999		0	0	0	0
2	date	rms	B	arctic_a0173_rms	2	0.23199999	0.662	[1.273142]	1	2	2	2
0	was	rms	B	arctic_a0173_rms	3	0.662	0.912	[0.051698]	0	0	0	0
0	nearly	rms	B	arctic_a0173_rms	4	0.912	1.352	[0.317407, 0.271104]	1	1	0	0
2	eighteen	rms	B	arctic_a0173_rms	5	1.352	1.862	[0.500114, 0.132472]	1	1	2	2
1	years	rms	B	arctic_a0173_rms	6	1.862	2.2219999	[0.025764]	0	0	0	2
2	old	rms	B	arctic_a0173_rms	7	2.2219999	2.7019999	[0.028274]	0	0	2	1
0	.	rms	B	arctic_a0173_rms	8	2.7019999	0.0		0	0	0	0
0	.	slt	B	arctic_a0173_slt	0	0.0	0.2245		0	0	0	0
0	The	slt	B	arctic_a0173_slt	1	0.2245	0.29949999		0	0	0	0
2	date	slt	B	arctic_a0173_slt	2	0.29949999	0.58700001	[0.935861]	1	2	2	2
0	was	slt	B	arctic_a0173_slt	3	0.58700001	0.77450001	[0.074022]	0	0	0	0
0	nearly	slt	B	arctic_a0173_slt	4	0.77450001	1.1932499	[0.248269, 0.598193]	0	0	0	0
2	eighteen	slt	B	arctic_a0173_slt	5	1.1932499	1.6745	[0.930838, 0.484526]	1	2	3	2
1	years	slt	B	arctic_a0173_slt	6	1.6745	2.0057499	[0.066166, 0.059947]	0	0	1	1
2	old	slt	B	arctic_a0173_slt	7	2.0057499	2.40575	[0.059947]	0	0	2	1
0	.	slt	B	arctic_a0173_slt	8	2.40575	0.0		0	0	0	0
0	.	rms	B	arctic_a0174_rms	0	0.0	0.092		0	0	0	0
0	They	rms	B	arctic_a0174_rms	1	0.092	0.42199999		0	0	1	1
0	were	rms	B	arctic_a0174_rms	2	0.42199999	0.61199999	[0.247718]	0	0	0	0
0	the	rms	B	arctic_a0174_rms	3	0.61199999	0.70200002	[0.133812]	0	0	0	0
2	presage	rms	B	arctic_a0174_rms	4	0.70200002	1.472	[0.133812, 0.171726, 0.216222]	1	2	3	3
0	of	rms	B	arctic_a0174_rms	5	1.472	1.6619999	[0.116388]	0	0	0	0
2	storm	rms	B	arctic_a0174_rms	6	1.6619999	2.322	[0.335069]	1	1	2	1
0	.	rms	B	arctic_a0174_rms	7	2.322	0.0		0	0	0	0
0	.	slt	B	arctic_a0174_slt	0	0.0	0.16824999		0	0	0	0
0	They	slt	B	arctic_a0174_slt	1	0.16824999	0.29324999		0	1	1	0
0	were	slt	B	arctic_a0174_slt	2	0.29324999	0.43075001	[0.441778]	0	0	0	0
0	the	slt	B	arctic_a0174_slt	3	0.43075001	0.53074998	[0.205706]	0	0	0	0
2	presage	slt	B	arctic_a0174_slt	4	0.53074998	1.0745	[0.513954, 0.508323, 0.129383]	2	1	2	2
0	of	slt	B	arctic_a0174_slt	5	1.0745	1.14325	[0.129383]	0	0	0	1
2	storm	slt	B	arctic_a0174_slt	6	1.14325	1.76825	[0.959274]	1	2	2	2
0	.	slt	B	arctic_a0174_slt	7	1.76825	0.0		0	0	0	0
0	.	rms	B	arctic_a0175_rms	0	0.0	0.061999999		0	0	0	0
0	Down	rms	B	arctic_a0175_rms	1	0.061999999	0.46200001		0	1	1	1
2	there	rms	B	arctic_a0175_rms	2	0.46200001	0.852	[1.082605]	1	3	3	3
0	the	rms	B	arctic_a0175_rms	3	0.852	1.022	[0.113703]	0	0	0	0
2	earth	rms	B	arctic_a0175_rms	4	1.022	1.362	[0.397295]	1	1	0	0
0	was	rms	B	arctic_a0175_rms	5	1.362	1.612	[0.076754]	0	0	0	0
1	already	rms	B	arctic_a0175_rms	6	1.612	2.2219999	[0.252885, 0.024491, 0.147267]	2	2	0	2
2	swelling	rms	B	arctic_a0175_rms	7	2.2219999	2.7820001	[0.209381, 0.054822]	1	1	2	2
0	with	rms	B	arctic_a0175_rms	8	2.7820001	2.9719999	[0.02202]	0	0	0	0
2	life	rms	B	arctic_a0175_rms	9	2.9719999	3.5120001	[0.500844]	1	1	2	1
0	.	rms	B	arctic_a0175_rms	10	3.5120001	0.0		0	0	0	0
0	.	slt	B	arctic_a0175_slt	0	0.0	0.18700001		0	0	0	0
0	Down	slt	B	arctic_a0175_slt	1	0.18700001	0.48074999		0	1	0	1
2	there	slt	B	arctic_a0175_slt	2	0.48074999	0.69950002	[0.260988]	0	2	2	1
0	the	slt	B	arctic_a0175_slt	3	0.69950002	0.87449998	[0.201355]	0	0	0	0
2	earth	slt	B	arctic_a0175_slt	4	0.87449998	1.087	[0.262864]	1	1	1	0
0	was	slt	B	arctic_a0175_slt	5	1.087	1.33075	[0.027441]	0	0	0	0
0	already	slt	B	arctic_a0175_slt	6	1.33075	1.70575	[0.127484, 0.225099, 0.164525]	1	1	0	1
2	swelling	slt	B	arctic_a0175_slt	7	1.70575	2.1807499	[0.219993, 0.042591]	1	1	2	2
0	with	slt	B	arctic_a0175_slt	8	2.1807499	2.3807499	[0.044527]	0	0	0	0
2	life	slt	B	arctic_a0175_slt	9	2.3807499	2.78075	[0.298772]	1	0	2	1
0	.	slt	B	arctic_a0175_slt	10	2.78075	0.0		0	0	0	0
0	.	rms	B	arctic_a0176_rms	0	0.0	0.061999999		0	0	0	0
0	For	rms	B	arctic_a0176_rms	1	0.061999999	0.352		0	0	0	0
0	the	rms	B	arctic_a0176_rms	2	0.352	0.43200001	[0.282354]	1	0	0	0
1	first	rms	B	arctic_a0176_rms	3	0.43200001	0.87199998	[0.27944]	0	1	3	2
2	time	rms	B	arctic_a0176_rms	4	0.87199998	1.242	[0.915688]	1	1	0	2
0	in	rms	B	arctic_a0176_rms	5	1.242	1.442	[0.200689]	0	0	0	0
0	his	rms	B	arctic_a0176_rms	6	1.442	1.652	[0.174037]	0	0	0	0
2	life	rms	B	arctic_a0176_rms	7	1.652	2.0420001	[0.745277]	1	1	2	1
0	he	rms	B	arctic_a0176_rms	8	2.0420001	2.122	[0.068291]	0	0	0	0
0	was	rms	B	arctic_a0176_rms	9	2.122	2.332	[0.078389]	0	0	0	0
2	yearning	rms	B	arctic_a0176_rms	10	2.332	2.802	[0.796097, 0.069765]	1	1	1	2
0	for	rms	B	arctic_a0176_rms	11	2.802	3.2019999	[0.165921]	0	0	0	0
0	a	rms	B	arctic_a0176_rms	12	3.2019999	3.2520001	[0.213269]	1	0	0	0
2	scrap	rms	B	arctic_a0176_rms	13	3.2520001	3.892	[0.283629]	1	2	2	3
0	.	rms	B	arctic_a0176_rms	14	3.892	0.0		0	0	0	0
0	.	slt	B	arctic_a0176_slt	0	0.0	0.10575		0	0	0	0
0	For	slt	B	arctic_a0176_slt	1	0.10575	0.29324999		0	0	0	0
0	the	slt	B	arctic_a0176_slt	2	0.29324999	0.412	[0.170713]	0	0	0	0
0	first	slt	B	arctic_a0176_slt	3	0.412	0.78074998	[0.695685]	1	2	1	0
1	time	slt	B	arctic_a0176_slt	4	0.78074998	1.0682499	[0.904983, 0.056186]	1	0	0	3
0	in	slt	B	arctic_a0176_slt	5	1.0682499	1.1495	[0.056186]	0	0	0	0
0	his	slt	B	arctic_a0176_slt	6	1.1495	1.337	[0.029478]	0	0	0	0
2	life	slt	B	arctic_a0176_slt	7	1.337	1.6619999	[0.552566]	1	1	2	2
0	he	slt	B	arctic_a0176_slt	8	1.6619999	1.7557499	[0.060316]	0	0	0	0
0	was	slt	B	arctic_a0176_slt	9	1.7557499	1.9495	[0.056709]	0	0	0	0
1	yearning	slt	B	arctic_a0176_slt	10	1.9495	2.2869999	[0.206363, 0.052705]	1	0	1	1
0	for	slt	B	arctic_a0176_slt	11	2.2869999	2.4995	[0.016784]	0	0	0	0
0	a	slt	B	arctic_a0176_slt	12	2.4995	2.5557499	[0.066474]	0	0	0	0
2	scrap	slt	B	arctic_a0176_slt	13	2.5557499	3.09325	[0.264825]	1	1	2	2
0	.	slt	B	arctic_a0176_slt	14	3.09325	0.0		0	0	0	0
0	.	rms	B	arctic_a0177_rms	0	0.0	0.092		0	0	0	0
1	She	rms	B	arctic_a0177_rms	1	0.092	0.42199999		0	1	2	0
0	had	rms	B	arctic_a0177_rms	2	0.42199999	0.69199997	[0.905152]	1	0	0	0
0	been	rms	B	arctic_a0177_rms	3	0.69199997	0.98199999	[0.448488]	0	0	0	0
