todd	word	voice	batch	file	interval_no	onset	offset	tag1	tagger	mallory	joe	david
0	was	slt	A	arctic_a0063_slt	4	0.69950002	0.89324999	[0.13659]	1	0	0	0
0	a	slt	A	arctic_a0063_slt	5	0.89324999	0.93699998	[0.05946]	0	0	0	0
2	man	slt	A	arctic_a0063_slt	6	0.93699998	1.26825	[0.687724]	1	1	2	2
0	who	slt	A	arctic_a0063_slt	7	1.26825	1.41825	[0.082442]	0	1	0	0
1	asked	slt	A	arctic_a0063_slt	8	1.41825	1.85575	[0.491733]	1	1	0	2
0	.	slt	A	arctic_a0063_slt	9	1.85575	1.99325		0	0	0	0
0	a	slt	A	arctic_a0063_slt	10	1.99325	2.03075	[0.061543]	0	0	0	0
2	stranger	slt	A	arctic_a0063_slt	11	2.03075	2.737	[0.244969, 0.239749]	1	1	1	2
0	.	slt	A	arctic_a0063_slt	12	2.737	0.0		0	0	0	0
0	.	rms	A	arctic_a0064_rms	0	0.0	0.092		0	0	0	0
0	The	rms	A	arctic_a0064_rms	1	0.092	0.212	[0.035052]	0	0	0	0
2	fourth	rms	A	arctic_a0064_rms	2	0.212	0.602	[0.035052, 0.450138]	1	2	1	1
0	and	rms	A	arctic_a0064_rms	3	0.602	0.73199999	[0.146313]	0	0	0	0
2	fifth	rms	A	arctic_a0064_rms	4	0.73199999	1.022	[0.336911]	0	2	1	1
0	days	rms	A	arctic_a0064_rms	5	1.022	1.472	[1.206818]	1	2	2	2
1	passed	rms	A	arctic_a0064_rms	6	1.472	1.962	[0.643778]	1	0	0	1
0	without	rms	A	arctic_a0064_rms	7	1.962	2.332	[0.028489, 0.496752]	1	0	0	0
0	any	rms	A	arctic_a0064_rms	8	2.332	2.5320001	[0.252991, 0.332611]	1	0	1	1
2	developments	rms	A	arctic_a0064_rms	9	2.5320001	3.4419999	[0.068304, 0.172427, 0.052556, 0.192447]	1	0	0	2
0	.	rms	A	arctic_a0064_rms	10	3.4419999	0.0		0	0	0	0
0	.	slt	A	arctic_a0064_slt	0	0.0	0.14325		0	0	0	0
0	The	slt	A	arctic_a0064_slt	1	0.14325	0.24325	[0.059786]	0	0	0	0
2	fourth	slt	A	arctic_a0064_slt	2	0.24325	0.5995	[0.340801]	1	1	1	1
0	and	slt	A	arctic_a0064_slt	3	0.5995	0.7245	[0.178914]	0	0	0	0
2	fifth	slt	A	arctic_a0064_slt	4	0.7245	0.96824998	[0.294712]	0	1	1	1
0	.	slt	A	arctic_a0064_slt	5	0.96824998	1.0369999		0	0	0	0
0	days	slt	A	arctic_a0064_slt	6	1.0369999	1.3807499	[0.719708]	1	0	1	2
0	passed	slt	A	arctic_a0064_slt	7	1.3807499	1.8182499	[0.914091]	1	1	1	1
0	without	slt	A	arctic_a0064_slt	8	1.8182499	2.1494999	[0.042681, 0.611033]	1	0	0	0
0	any	slt	A	arctic_a0064_slt	9	2.1494999	2.3682499	[0.381109, 0.130241]	0	0	0	0
2	developments	slt	A	arctic_a0064_slt	10	2.3682499	3.14325	[0.072627, 0.397909, 0.018936, 0.054446]	1	0	1	2
0	.	slt	A	arctic_a0064_slt	11	3.14325	0.0		0	0	0	0
0	.	rms	A	arctic_a0065_rms	0	0.0	0.102		0	0	0	0
0	They	rms	A	arctic_a0065_rms	1	0.102	0.34200001	[0.533085]	0	0	0	0
2	closed	rms	A	arctic_a0065_rms	2	0.34200001	0.84200001	[1.268414]	1	0	1	1
0	now	rms	A	arctic_a0065_rms	3	0.84200001	1.2920001	[0.858959]	1	0	1	0
0	until	rms	A	arctic_a0065_rms	4	1.2920001	1.652	[0.216857, 0.247595]	0	0	0	0
0	his	rms	A	arctic_a0065_rms	5	1.652	1.842	[0.263929]	0	0	0	0
1	fingers	rms	A	arctic_a0065_rms	6	1.842	2.2320001	[0.63973, 0.549817]	1	0	2	2
0	were	rms	A	arctic_a0065_rms	7	2.2320001	2.352	[0.365401]	0	0	0	0
0	like	rms	A	arctic_a0065_rms	8	2.352	2.632	[0.895323]	1	0	0	0
2	cords	rms	A	arctic_a0065_rms	9	2.632	3.082	[0.604323]	0	1	1	2
0	of	rms	A	arctic_a0065_rms	10	3.082	3.2019999	[0.190197]	0	1	0	0
2	steel	rms	A	arctic_a0065_rms	11	3.2019999	3.7420001	[0.758891]	1	1	1	2
0	.	rms	A	arctic_a0065_rms	12	3.7420001	0.0		0	0	0	0
0	.	slt	A	arctic_a0065_slt	0	0.0	0.15575001		0	0	0	0
0	They	slt	A	arctic_a0065_slt	1	0.15575001	0.29324999	[0.272088]	0	0	0	0
2	closed	slt	A	arctic_a0065_slt	2	0.29324999	0.75575	[0.9]	1	1	1	2
0	now	slt	A	arctic_a0065_slt	3	0.75575	1.062	[0.831484]	1	0	1	0
0	until	slt	A	arctic_a0065_slt	4	1.062	1.35575	[0.059089, 0.043955]	0	0	0	0
0	his	slt	A	arctic_a0065_slt	5	1.35575	1.5682499	[0.060507]	0	0	0	0
2	fingers	slt	A	arctic_a0065_slt	6	1.5682499	1.95575	[0.089411, 0.378816]	1	1	1	2
0	were	slt	A	arctic_a0065_slt	7	1.95575	2.0432501	[0.065326]	0	0	0	0
0	like	slt	A	arctic_a0065_slt	8	2.0432501	2.2869999	[0.212398]	1	0	0	0
0	cords	slt	A	arctic_a0065_slt	9	2.2869999	2.6682501	[0.166266, 0.04505]	0	1	1	2
0	of	slt	A	arctic_a0065_slt	10	2.6682501	2.7495	[0.04505]	0	0	0	0
2	steel	slt	A	arctic_a0065_slt	11	2.7495	3.2307501	[0.373738]	1	0	1	2
0	.	slt	A	arctic_a0065_slt	12	3.2307501	0.0		0	0	0	0
0	.	rms	A	arctic_a0066_rms	0	0.0	0.052000001		0	0	0	0
0	He	rms	A	arctic_a0066_rms	1	0.052000001	0.20200001	[0.30752]	0	0	0	0
0	saw	rms	A	arctic_a0066_rms	2	0.20200001	0.472	[0.996539]	1	0	1	2
0	Jeanne	rms	A	arctic_a0066_rms	3	0.472	0.852	[0.934953]	1	0	1	1
2	falter	rms	A	arctic_a0066_rms	4	0.852	1.352	[0.786637, 0.18138]	1	1	1	2
0	for	rms	A	arctic_a0066_rms	5	1.352	1.612	[0.025817]	0	0	0	0
0	a	rms	A	arctic_a0066_rms	6	1.612	1.642	[0.228196]	0	0	0	0
1	moment	rms	A	arctic_a0066_rms	7	1.642	2.1619999	[0.395713, 0.061545]	1	1	1	2
0	.	rms	A	arctic_a0066_rms	8	2.1619999	0.0		0	0	0	0
0	.	slt	A	arctic_a0066_slt	0	0.0	0.0		0	0	0	0
0	.	slt	A	arctic_a0066_slt	1	0.0	0.162		0	0	0	0
0	He	slt	A	arctic_a0066_slt	2	0.162	0.33074999	[0.185541]	0	0	0	0
0	saw	slt	A	arctic_a0066_slt	3	0.33074999	0.60575002	[0.9]	1	0	1	0
0	Jeanne	slt	A	arctic_a0066_slt	4	0.60575002	1.012	[0.59471]	0	2	1	2
2	falter	slt	A	arctic_a0066_slt	5	1.012	1.45575	[0.52619, 0.144977]	1	1	1	2
0	for	slt	A	arctic_a0066_slt	6	1.45575	1.6995	[0.024175, 0.034989]	0	0	0	0
0	a	slt	A	arctic_a0066_slt	7	1.6995	1.71825	[0.034989]	0	0	0	0
0	moment	slt	A	arctic_a0066_slt	8	1.71825	2.2557499	[0.034989, 0.215508, 0.102929]	1	1	1	1
0	.	slt	A	arctic_a0066_slt	9	2.2557499	0.0		0	0	0	0
0	.	rms	A	arctic_a0067_rms	0	0.0	0.082000002		0	0	0	0
2	Surely	rms	A	arctic_a0067_rms	1	0.082000002	0.62199998	[0.027904, 0.449497]	1	1	1	2
0	I	rms	A	arctic_a0067_rms	2	0.62199998	0.722	[0.487275]	1	0	0	0
0	will	rms	A	arctic_a0067_rms	3	0.722	0.92199999	[0.072086]	0	0	0	0
2	excuse	rms	A	arctic_a0067_rms	4	0.92199999	1.452	[0.15309, 0.436869]	1	0	2	2
0	you	rms	A	arctic_a0067_rms	5	1.452	1.642	[0.096323]	0	0	1	0
0	she	rms	A	arctic_a0067_rms	6	1.642	1.842	[0.09914]	0	0	0	0
0	cried	rms	A	arctic_a0067_rms	7	1.842	2.372	[0.948803]	1	1	1	2
0	.	rms	A	arctic_a0067_rms	8	2.372	0.0		0	0	0	0
0	.	slt	A	arctic_a0067_slt	0	0.0	0.1495		0	0	0	0
2	Surely	slt	A	arctic_a0067_slt	1	0.1495	0.66825002	[0.075305, 0.384658]	0	0	1	1
0	I	slt	A	arctic_a0067_slt	2	0.66825002	0.787	[0.910416]	1	0	0	0
0	will	slt	A	arctic_a0067_slt	3	0.787	0.96200001	[0.166454, 0.077274]	0	0	0	0
1	excuse	slt	A	arctic_a0067_slt	4	0.96200001	1.43075	[0.077274, 0.605028]	1	1	1	2
0	you	slt	A	arctic_a0067_slt	5	1.43075	1.64325	[0.295788]	0	1	0	0
0	she	slt	A	arctic_a0067_slt	6	1.64325	1.8494999	[0.031613]	0	0	0	0
1	cried	slt	A	arctic_a0067_slt	7	1.8494999	2.362	[0.031613, 0.903261]	1	0	1	1
0	.	slt	A	arctic_a0067_slt	8	2.362	0.0		0	0	0	0
0	.	rms	A	arctic_a0068_rms	0	0.0	0.102		0	0	0	0
0	In	rms	A	arctic_a0068_rms	1	0.102	0.212	[0.593506]	1	0	0	0
0	a	rms	A	arctic_a0068_rms	2	0.212	0.252	[0.29923]	0	0	0	0
2	flash	rms	A	arctic_a0068_rms	3	0.252	0.84200001	[0.29923, 1.114793]	1	2	1	2
1	Philip	rms	A	arctic_a0068_rms	4	0.84200001	1.212	[0.02541, 0.079755]	1	0	0	1
1	followed	rms	A	arctic_a0068_rms	5	1.212	1.632	[0.063591, 0.288259]	1	0	1	1
1	its	rms	A	arctic_a0068_rms	6	1.632	1.862	[0.273513]	0	0	0	0
2	direction	rms	A	arctic_a0068_rms	7	1.862	2.4619999	[0.502502, 0.694228, 0.206365]	1	1	1	2
0	.	rms	A	arctic_a0068_rms	8	2.4619999	0.0		0	0	0	0
0	.	slt	A	arctic_a0068_slt	0	0.0	0.19325		0	0	0	0
0	In	slt	A	arctic_a0068_slt	1	0.19325	0.29949999	[0.0931]	1	0	0	0
0	a	slt	A	arctic_a0068_slt	2	0.29949999	0.34325001	[0.07574]	0	0	0	0
2	flash	slt	A	arctic_a0068_slt	3	0.34325001	0.83074999	[1.06199]	1	2	2	2
0	Philip	slt	A	arctic_a0068_slt	4	0.83074999	1.187	[0.040512, 0.040205]	0	1	0	0
0	followed	slt	A	arctic_a0068_slt	5	1.187	1.5745	[0.330709, 0.03961]	1	1	1	2
0	its	slt	A	arctic_a0068_slt	6	1.5745	1.7745	[0.036393]	0	0	0	0
0	direction	slt	A	arctic_a0068_slt	7	1.7745	2.4619999	[0.112787, 0.260904, 0.046779]	1	1	0	2
0	.	slt	A	arctic_a0068_slt	8	2.4619999	0.0		0	0	0	0
0	.	rms	A	arctic_a0069_rms	0	0.0	0.102		0	0	0	0
0	It	rms	A	arctic_a0069_rms	1	0.102	0.212	[0.392837]	0	0	0	0
0	was	rms	A	arctic_a0069_rms	2	0.212	0.50199997	[0.595915]	1	0	1	0
0	his	rms	A	arctic_a0069_rms	3	0.50199997	0.64200002	[0.145763]	0	0	0	0
2	intention	rms	A	arctic_a0069_rms	4	0.64200002	1.182	[0.124004, 0.251219, 0.105007]	1	2	1	2
0	to	rms	A	arctic_a0069_rms	5	1.182	1.332	[0.021404]	0	0	0	0
0	return	rms	A	arctic_a0069_rms	6	1.332	1.842	[0.021404, 0.025947, 1.007029]	1	1	1	2
0	to	rms	A	arctic_a0069_rms	7	1.842	2.062	[0.177425]	0	0	0	0
1	Eileen	rms	A	arctic_a0069_rms	8	2.062	2.602	[0.469844, 0.970157]	1	2	1	2
0	and	rms	A	arctic_a0069_rms	9	2.602	2.812	[0.351704]	0	0	0	0
0	her	rms	A	arctic_a0069_rms	10	2.812	2.9219999	[0.146353]	0	0	0	0
1	father	rms	A	arctic_a0069_rms	11	2.9219999	3.4119999	[0.928755, 0.256688]	1	1	1	2
0	.	rms	A	arctic_a0069_rms	12	3.4119999	0.0		0	0	0	0
0	.	slt	A	arctic_a0069_slt	0	0.0	0.19949999		0	0	0	0
0	It	slt	A	arctic_a0069_slt	1	0.19949999	0.27450001	[0.229726]	1	0	0	0
0	was	slt	A	arctic_a0069_slt	2	0.27450001	0.46200001	[0.196959]	0	0	0	0
0	his	slt	A	arctic_a0069_slt	3	0.46200001	0.67449999	[0.21432]	0	0	0	0
1	intention	slt	A	arctic_a0069_slt	4	0.67449999	1.20575	[0.189406, 0.498137, 0.186068]	1	1	1	2
0	to	slt	A	arctic_a0069_slt	5	1.20575	1.34325	[0.088994]	0	0	0	0
0	return	slt	A	arctic_a0069_slt	6	1.34325	1.7745	[0.154576, 0.425518]	1	0	1	2
0	to	slt	A	arctic_a0069_slt	7	1.7745	1.93075	[0.15825]	0	0	0	0
2	Eileen	slt	A	arctic_a0069_slt	8	1.93075	2.33075	[0.483828, 0.35874]	1	0	0	1
0	and	slt	A	arctic_a0069_slt	9	2.33075	2.4182501	[0.122192]	0	0	0	0
0	her	slt	A	arctic_a0069_slt	10	2.4182501	2.5244999	[0.07511]	0	0	0	0
2	father	slt	A	arctic_a0069_slt	11	2.5244999	3.1307499	[0.9, 0.653208]	1	0	1	1
0	.	slt	A	arctic_a0069_slt	12	3.1307499	0.0		0	0	0	0
0	.	rms	A	arctic_a0070_rms	0	0.0	0.061999999		0	0	0	0
0	He	rms	A	arctic_a0070_rms	1	0.061999999	0.192	[0.336601]	0	0	0	0
0	would	rms	A	arctic_a0070_rms	2	0.192	0.36199999	[0.483869]	0	0	0	0
1	first	rms	A	arctic_a0070_rms	3	0.36199999	0.75199997	[0.92339]	1	0	1	1
0	hunt	rms	A	arctic_a0070_rms	4	0.75199997	0.98199999	[0.234038]	0	1	1	0
0	up	rms	A	arctic_a0070_rms	5	0.98199999	1.102	[0.442092]	1	1	1	0
2	Gregson	rms	A	arctic_a0070_rms	6	1.102	1.682	[0.313086, 0.198129]	0	2	1	2
0	and	rms	A	arctic_a0070_rms	7	1.682	1.882	[0.18688]	0	0	0	0
1	begin	rms	A	arctic_a0070_rms	8	1.882	2.2019999	[0.604829, 0.391055]	1	0	1	1
0	his	rms	A	arctic_a0070_rms	9	2.2019999	2.372	[0.098931]	0	0	0	0
0	work	rms	A	arctic_a0070_rms	10	2.372	2.6619999	[0.38754]	1	0	0	1
0	there	rms	A	arctic_a0070_rms	11	2.6619999	3.052	[0.432219]	1	0	1	2
0	.	rms	A	arctic_a0070_rms	12	3.052	0.0		0	0	0	0
0	.	slt	A	arctic_a0070_slt	0	0.0	0.1245		0	0	0	0
0	He	slt	A	arctic_a0070_slt	1	0.1245	0.27450001	[0.289249]	1	0	0	0
0	would	slt	A	arctic_a0070_slt	2	0.27450001	0.43700001	[0.191631]	0	0	0	0
2	first	slt	A	arctic_a0070_slt	3	0.43700001	0.83700001	[0.929089]	1	2	2	1
0	hunt	slt	A	arctic_a0070_slt	4	0.83700001	1.09325	[0.266877]	0	0	1	0
0	up	slt	A	arctic_a0070_slt	5	1.09325	1.2244999	[0.457779]	0	0	1	0
0	.	slt	A	arctic_a0070_slt	6	1.2244999	1.262		0	0	0	0
1	Gregson	slt	A	arctic_a0070_slt	7	1.262	1.70575	[0.573623, 0.086604]	1	2	1	2
0	and	slt	A	arctic_a0070_slt	8	1.70575	1.85575	[0.190392]	1	0	0	0
0	begin	slt	A	arctic_a0070_slt	9	1.85575	2.1245	[0.147816, 0.128212]	0	1	0	1
0	his	slt	A	arctic_a0070_slt	10	2.1245	2.2995	[0.041143]	0	0	0	0
0	work	slt	A	arctic_a0070_slt	11	2.2995	2.5369999	[0.272117]	0	0	0	1
1	there	slt	A	arctic_a0070_slt	12	2.5369999	2.9744999	[0.548621]	1	0	0	2
0	.	slt	A	arctic_a0070_slt	13	2.9744999	0.0		0	0	0	0
0	.	rms	A	arctic_a0071_rms	0	0.0	0.082000002		0	0	0	0
1	What	rms	A	arctic_a0071_rms	1	0.082000002	0.30199999	[0.698292]	1	2	1	1
0	was	rms	A	arctic_a0071_rms	2	0.30199999	0.49200001	[0.19033]	0	0	0	0
0	the	rms	A	arctic_a0071_rms	3	0.49200001	0.75199997	[0.292949]	0	0	0	0
2	object	rms	A	arctic_a0071_rms	4	0.75199997	1.2819999	[0.365902]	0	2	1	2
0	of	rms	A	arctic_a0071_rms	5	1.2819999	1.4119999	[0.210397]	0	0	0	0
0	your	rms	A	arctic_a0071_rms	6	1.4119999	1.5319999	[0.081618]	0	0	0	0
0	little	rms	A	arctic_a0071_rms	7	1.5319999	1.772	[0.080009, 0.0242]	0	0	0	1
1	sensation	rms	A	arctic_a0071_rms	8	1.772	2.4719999	[0.028183, 0.253768, 0.04131]	1	1	1	2
0	.	rms	A	arctic_a0071_rms	9	2.4719999	0.0		0	0	0	0
0	.	slt	A	arctic_a0071_slt	0	0.0	0.19325		0	0	0	0
1	What	slt	A	arctic_a0071_slt	1	0.19325	0.43075001	[0.357945]	1	1	1	0
0	was	slt	A	arctic_a0071_slt	2	0.43075001	0.5995	[0.16412]	0	0	0	0
0	the	slt	A	arctic_a0071_slt	3	0.5995	0.71824998	[0.356189]	0	0	0	0
2	object	slt	A	arctic_a0071_slt	4	0.71824998	1.18075	[0.9, 0.216588]	1	1	1	2
0	of	slt	A	arctic_a0071_slt	5	1.18075	1.2869999	[0.061782]	0	0	0	0
0	your	slt	A	arctic_a0071_slt	6	1.2869999	1.3807499	[0.037655]	0	0	0	0
0	little	slt	A	arctic_a0071_slt	7	1.3807499	1.65575	[0.103585, 0.037826]	1	0	0	1
0	sensation	slt	A	arctic_a0071_slt	8	1.65575	2.4995	[0.098386, 0.273411, 0.09049]	1	1	0	2
0	.	slt	A	arctic_a0071_slt	9	2.4995	0.0		0	0	0	0
0	.	rms	A	arctic_a0072_rms	0	0.0	0.071999997		0	0	0	0
0	But	rms	A	arctic_a0072_rms	1	0.071999997	0.28200001	[0.693165]	1	0	0	0
2	who	rms	A	arctic_a0072_rms	2	0.28200001	0.37200001	[0.333148]	0	1	2	1
0	was	rms	A	arctic_a0072_rms	3	0.37200001	0.61199999	[0.15697]	0	0	0	0
0	Eileen's	rms	A	arctic_a0072_rms	4	0.61199999	1.062	[0.9, 0.42592]	1	1	1	2
0	double	rms	A	arctic_a0072_rms	5	1.062	1.442	[0.636931, 0.018591]	1	0	0	1
0	.	rms	A	arctic_a0072_rms	6	1.442	0.0		0	0	0	0
0	.	slt	A	arctic_a0072_slt	0	0.0	0.0		0	0	0	0
0	.	slt	A	arctic_a0072_slt	1	0.0	0.18075		0	0	0	0
2	But	slt	A	arctic_a0072_slt	2	0.18075	0.36825001	[0.543611]	0	0	1	0
1	who	slt	A	arctic_a0072_slt	3	0.36825001	0.63075	[0.745414]	1	2	1	1
0	was	slt	A	arctic_a0072_slt	4	0.63075	0.84324998	[0.211285]	0	0	0	0
1	Eileen's	slt	A	arctic_a0072_slt	5	0.84324998	1.36825	[0.900912, 0.351363]	1	0	1	2
1	double	slt	A	arctic_a0072_slt	6	1.36825	1.7995	[0.58403, 0.168804]	1	0	0	1
0	.	slt	A	arctic_a0072_slt	7	1.7995	0.0		0	0	0	0
0	.	rms	A	arctic_a0073_rms	0	0.0	0.102		0	0	0	0
0	The	rms	A	arctic_a0073_rms	1	0.102	0.28200001	[0.190677]	1	0	0	0
1	promoter's	rms	A	arctic_a0073_rms	2	0.28200001	0.83200002	[0.190677, 0.03291, 0.727744, 0.443613]	1	2	1	0
2	eyes	rms	A	arctic_a0073_rms	3	0.83200002	1.152	[0.900962]	1	1	1	1
0	were	rms	A	arctic_a0073_rms	4	1.152	1.2819999	[0.180009]	0	0	0	0
2	heavy	rms	A	arctic_a0073_rms	5	1.2819999	1.7819999	[0.459421, 0.846932]	1	2	1	2
0	with	rms	A	arctic_a0073_rms	6	1.7819999	2.0420001	[0.139663]	0	0	0	0
0	little	rms	A	arctic_a0073_rms	7	2.0420001	2.2720001	[0.029557, 0.030044]	0	0	0	1
1	puffy	rms	A	arctic_a0073_rms	8	2.2720001	2.612	[0.141077, 0.193066]	0	0	0	1
2	bags	rms	A	arctic_a0073_rms	9	2.612	3.082	[0.662781]	1	0	0	2
2	under	rms	A	arctic_a0073_rms	10	3.082	3.332	[0.203651, 0.201105]	1	0	0	0
1	them	rms	A	arctic_a0073_rms	11	3.332	3.632	[0.086066]	0	0	0	1
0	.	rms	A	arctic_a0073_rms	12	3.632	0.0		0	0	0	0
0	.	slt	A	arctic_a0073_slt	0	0.0	0.0		0	0	0	0
0	.	slt	A	arctic_a0073_slt	1	0.0	0.16824999		0	0	0	0
0	The	slt	A	arctic_a0073_slt	2	0.16824999	0.24325	[0.077715]	1	0	0	0
0	promoter's	slt	A	arctic_a0073_slt	3	0.24325	0.81199998	[0.077715, 0.049751, 0.354435, 0.644398]	1	0	1	1
0	eyes	slt	A	arctic_a0073_slt	4	0.81199998	1.09325	[0.9]	1	1	1	2
0	were	slt	A	arctic_a0073_slt	5	1.09325	1.20575	[0.163904]	0	1	0	0
2	heavy	slt	A	arctic_a0073_slt	6	1.20575	1.6745	[0.548872, 0.3665]	1	2	1	1
0	with	slt	A	arctic_a0073_slt	7	1.6745	1.89325	[0.04544]	0	0	0	0
0	little	slt	A	arctic_a0073_slt	8	1.89325	2.1307499	[0.102919, 0.062884]	1	0	0	1
0	puffy	slt	A	arctic_a0073_slt	9	2.1307499	2.4744999	[0.141646, 0.199461]	0	0	1	1
1	bags	slt	A	arctic_a0073_slt	10	2.4744999	2.8745	[0.729954]	1	0	1	2
0	under	slt	A	arctic_a0073_slt	11	2.8745	3.1307499	[0.107099, 0.08881]	0	0	0	0
0	them	slt	A	arctic_a0073_slt	12	3.1307499	3.437	[0.221246]	1	0	0	0
0	.	slt	A	arctic_a0073_slt	13	3.437	0.0		0	0	0	0
0	.	rms	A	arctic_a0074_rms	0	0.0	0.102		0	0	0	0
0	And	rms	A	arctic_a0074_rms	1	0.102	0.33199999	[0.930797]	1	1	1	0
2	now	rms	A	arctic_a0074_rms	2	0.33199999	0.76200002	[1.101177]	1	2	1	1
0	down	rms	A	arctic_a0074_rms	3	0.76200002	1.082	[0.866169]	1	1	1	0
2	there	rms	A	arctic_a0074_rms	4	1.082	1.472	[0.271232]	0	2	1	1
2	Eileen	rms	A	arctic_a0074_rms	5	1.472	1.892	[0.495826, 0.385467]	1	1	0	2
0	was	rms	A	arctic_a0074_rms	6	1.892	2.052	[0.106114]	0	0	0	0
2	waiting	rms	A	arctic_a0074_rms	7	2.052	2.392	[0.284509, 0.124936]	1	0	1	2
0	for	rms	A	arctic_a0074_rms	8	2.392	2.6919999	[0.448249]	1	0	1	2
2	him	rms	A	arctic_a0074_rms	9	2.6919999	2.9519999	[0.218588]	0	0	0	1
0	.	rms	A	arctic_a0074_rms	10	2.9519999	0.0		0	0	0	0
0	.	slt	A	arctic_a0074_slt	0	0.0	0.18075		0	0	0	0
0	And	slt	A	arctic_a0074_slt	1	0.18075	0.32449999	[0.102231]	0	0	0	0
2	now	slt	A	arctic_a0074_slt	2	0.32449999	0.76200002	[1.226949]	1	2	2	2
0	.	slt	A	arctic_a0074_slt	3	0.76200002	0.88075		0	0	0	0
0	down	slt	A	arctic_a0074_slt	4	0.88075	1.1619999	[0.523745]	1	0	1	0
2	there	slt	A	arctic_a0074_slt	5	1.1619999	1.5745	[0.414315]	0	2	1	2
0	.	slt	A	arctic_a0074_slt	6	1.5745	1.7244999		0	0	0	0
0	Eileen	slt	A	arctic_a0074_slt	7	1.7244999	2.08075	[0.261315, 0.103806]	1	1	1	1
0	was	slt	A	arctic_a0074_slt	8	2.08075	2.26825	[0.030574]	0	0	0	0
0	waiting	slt	A	arctic_a0074_slt	9	2.26825	2.5869999	[0.185333, 0.03431]	1	0	0	2
0	for	slt	A	arctic_a0074_slt	10	2.5869999	2.7995	[0.075548]	1	0	0	0
0	him	slt	A	arctic_a0074_slt	11	2.7995	2.9995	[0.071551]	1	1	0	1
0	.	slt	A	arctic_a0074_slt	12	2.9995	0.0		0	0	0	0
0	.	rms	A	arctic_a0075_rms	0	0.0	0.071999997		0	0	0	0
0	There	rms	A	arctic_a0075_rms	1	0.071999997	0.242	[0.279477]	0	0	0	0
0	has	rms	A	arctic_a0075_rms	2	0.242	0.43200001	[0.818616]	1	0	0	0
0	been	rms	A	arctic_a0075_rms	3	0.43200001	0.63200003	[0.665473]	0	0	0	0
0	a	rms	A	arctic_a0075_rms	4	0.63200003	0.662	[0.344104]	0	0	0	0
2	change	rms	A	arctic_a0075_rms	5	0.662	1.242	[1.114419]	1	2	2	2
0	she	rms	A	arctic_a0075_rms	6	1.242	1.492	[0.354314]	0	0	0	0
1	interrupted	rms	A	arctic_a0075_rms	7	1.492	2.062	[0.388107, 0.546191, 0.768832, 0.232289]	1	1	0	2
0	him	rms	A	arctic_a0075_rms	8	2.062	2.332	[0.239344]	0	0	0	1
0	.	rms	A	arctic_a0075_rms	9	2.332	0.0		0	0	0	0
0	.	slt	A	arctic_a0075_slt	0	0.0	0.16824999		0	0	0	0
1	There	slt	A	arctic_a0075_slt	1	0.16824999	0.27450001	[0.161294]	1	0	0	0
0	has	slt	A	arctic_a0075_slt	2	0.27450001	0.46825001	[0.073969]	0	0	0	0
0	been	slt	A	arctic_a0075_slt	3	0.46825001	0.63700002	[0.376282]	1	0	0	0
0	a	slt	A	arctic_a0075_slt	4	0.63700002	0.68699998	[0.173214]	0	0	0	0
2	change	slt	A	arctic_a0075_slt	5	0.68699998	1.3182499	[1.166141]	1	2	2	2
0	she	slt	A	arctic_a0075_slt	6	1.3182499	1.562	[0.170777]	1	0	0	0
2	interrupted	slt	A	arctic_a0075_slt	7	1.562	2.0869999	[0.084192, 0.391402, 0.179188, 0.083417]	1	2	1	2
1	him	slt	A	arctic_a0075_slt	8	2.0869999	2.2744999	[0.278345]	1	0	0	1
0	.	slt	A	arctic_a0075_slt	9	2.2744999	0.0		0	0	0	0
0	.	rms	A	arctic_a0076_rms	0	0.0	0.032000002		0	0	0	0
0	The	rms	A	arctic_a0076_rms	1	0.032000002	0.23199999	[0.157579]	0	0	0	0
0	gray	rms	A	arctic_a0076_rms	2	0.23199999	0.542	[0.683356]	1	0	0	0
2	eyes	rms	A	arctic_a0076_rms	3	0.542	0.80199999		0	0	0	1
2	faltered	rms	A	arctic_a0076_rms	4	0.80199999	1.442	[0.540382, 0.478658]	1	2	1	2
0	the	rms	A	arctic_a0076_rms	5	1.442	1.572	[0.026743]	0	0	0	0
1	flush	rms	A	arctic_a0076_rms	6	1.572	1.952	[0.026743, 0.237965]	1	1	0	1
2	deepened	rms	A	arctic_a0076_rms	7	1.952	2.4419999	[0.12899, 0.164437]	1	0	0	2
0	.	rms	A	arctic_a0076_rms	8	2.4419999	0.0		0	0	0	0
0	.	slt	A	arctic_a0076_slt	0	0.0	0.16824999		0	0	0	0
0	The	slt	A	arctic_a0076_slt	1	0.16824999	0.26199999	[0.128663]	0	0	0	0
0	gray	slt	A	arctic_a0076_slt	2	0.26199999	0.54325002	[0.488071]	0	0	1	0
0	eyes	slt	A	arctic_a0076_slt	3	0.54325002	0.81825	[0.901135]	1	0	1	1
2	faltered	slt	A	arctic_a0076_slt	4	0.81825	1.43075	[0.406851, 0.333758]	0	1	1	2
0	.	slt	A	arctic_a0076_slt	5	1.43075	1.5994999		0	0	0	0
0	the	slt	A	arctic_a0076_slt	6	1.5994999	1.6745	[0.018146]	0	0	0	0
0	flush	slt	A	arctic_a0076_slt	7	1.6745	2.0682499	[0.018146, 0.288371]	1	1	1	1
2	deepened	slt	A	arctic_a0076_slt	8	2.0682499	2.612	[0.145811, 0.102998]	0	1	1	2
